prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,Type_of_Spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_CFDA_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,subawardee_zipcode,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_executive5,subawardee_executive5_compensation,subawardee_business_types,subaward_CFDA_program_number_title_codes
9d61780c299d9df88966811215974bbf,SP1AH000021,,SP1AH000021,sg,11/27/2013,10,2013,,,Santa Fe,NM,875012744,NM03,US,007111818,,,IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES,,,,,,,,,,Hanna Skandera,167731,Hipolito Aguilar,150590,Pete Goldschmidt,140765,Thomas Dauphinee,138889,Susan Lucero,138691,,,93.500 Pregnancy Assistance Fund Program,1499990.00,11/04/2013,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,109732318,NEW MEXICO TEEN PREGNANCY COALITION,,540 CHAMA ST NE STE 11,ALBUQUERQUE,NM,871083595,NM01,US,,Albuquerque,NM,871083595,NM01,US,,,50000.00,11/04/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",11-924-P527-00227,"NMTPC will develop a new site to implement its evidence-informed Young Fathers Project to meet the needs of expectant and parenting teen fathers in the McKinley County area.  Additionally, two existing sites that utilize the Young Fathers Project will also develop more capacity to meet the needs of young fathers in collaboration with GRADS-funded sites in 2 locations.  Case management services, family planning, behavioral health, teen dating/domestic violence prevention services, prentive health, education and employment as well as legal services are part of the program to develop resiliency and increase involvement of these young fathers in the lives of their children, while also increasing their opportunities to develop a positive career and lifelong skills.",0,0,10,2013,2014,,,,,,,,,,,,93.500 Pregnancy Assistance Fund Program
9d61780c299d9df88966811215974bbf,SP1AH000021,,SP1AH000021,sg,11/27/2013,10,2013,,,Santa Fe,NM,875012744,NM03,US,007111818,,,IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES,,,,,,,,,,Hanna Skandera,167731,Hipolito Aguilar,150590,Pete Goldschmidt,140765,Thomas Dauphinee,138889,Susan Lucero,138691,,,93.500 Pregnancy Assistance Fund Program,1499990.00,10/22/2013,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,829868723,UNIVERSITY OF NEW MEXICO,HEALTH SCIENCES CENTER,2500 MARBLE DR NE,ALBUQUERQUE,NM,871310001,NM01,US,,Albuquerque,NM,871023184,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,50000.00,10/22/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",14-924-00232,Envision (UNM) will provide model development of quality improvement program for 3 GRADS funded sites in NM schools to link services for expectant and parenting teens to School-based Health Clinics and other service providers.,0,0,10,2013,2014,,,,,,,,,,,,93.500 Pregnancy Assistance Fund Program
9d61780c299d9df88966811215974bbf,SP1AH000021,,SP1AH000021,sg,11/27/2013,10,2013,,,Santa Fe,NM,875012744,NM03,US,007111818,,,IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES,,,,,,,,,,Hanna Skandera,167731,Hipolito Aguilar,150590,Pete Goldschmidt,140765,Thomas Dauphinee,138889,Susan Lucero,138691,,,93.500 Pregnancy Assistance Fund Program,1499990.00,10/18/2013,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,830486291,NEW MEXICO ALLIANCE FOR SCHOOL-BASED HEALTH CARE,,3301-R COORS BLVD STE 288,ALBUQUERQUE,NM,871201229,NM01,US,,Albuquerque,NM,871901229,NM01,US,,,18600.00,10/18/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",14-924-P527-00214,"NMASBHC will assist 6 GRADS funded sites by providing assistance to those sites that are determined to be ready to build capacity with School-based Health Centers in providing an increased continuum of services for expectant and parenting teens and their children.  Such assistance includes increased awareness and utilization of available health/behavioral health, well child and reproductive health services through coordinated and cooperative planning and implementation.",0,0,10,2013,2014,,,,,,,,,,,,93.500 Pregnancy Assistance Fund Program
af7446077b6e5a84247d8764fa5fff7c,99692513,,99692513,sg,12/04/2013,11,2013,,,Statewide,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,13573000.00,11/22/2013,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,084475854,CITY OF CARLSBAD,,101 N HALAGUENO ST,CARLSBAD,NM,882204943,NM02,US,,Carlsbad,NM,882203795,NM02,US,084475854,CITY OF CARLSBAD,345799.00,11/22/2013,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,2867-DW,Pipe upgrade and system improvements ,0,0,11,2013,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
11cd0d5322aa247f596e259eca914bbf,U01TS000135,,U01TS000135,sg,12/19/2013,12,2013,,,ALBUQUERQUE,NM,871315691,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,,CENTERS FOR DISEASE CONTROL AND PREVENTION,,,,,,,,,,,,,,,,,,,,,,93.161 Health Program for Toxic Substances and Disease Registry,2999758.00,12/02/2013,A PROSPECTIVE BIRTH COHORT STUDY INVOLVING URANIUM EXPOSURE IN THE NAVAJO NATION,,A PROSPECTIVE BIRTH COHORT STUDY INVOLVING URANIUM EXPOSURE IN THE NAVAJO NATION,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,108379447,"SOUTHWEST RESEARCH AND INFORMATION CENTER, THE",,105 STANFORD DRIVE SE,ALBUQUERQUE,NM,871063537,NM01,US,,Albuquerque,NM,871063537,NM01,US,,,280660.00,12/02/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RN25/0,"SRICs scope of work for the next five years of the NBCS (2013-2018) is summarized below: 	Deploy four existing Navajo staff members, called Research Field Staff (RFS), in four regions of the Navajo Nation: Eastern Agency, Ft. Defiance-Chinle agencies, Northern Agency, and Western Agency;  	Conduct environmental assessments of participants homes in support of the studys comprehensive exposure assessment (conducted by RFS with ongoing oversight and training by co-investigator); 	Train NNDOH community health and environmental research specialists (CHERS) to recruit and enroll pregnant Navajo women in the study, and to implement other elements of the approved research protocol (co-investigator);  	On a limited basis in Year 4, distribute outreach materials and give presentations about the study to Navajo audiences, using the Navajo language whenever and wherever appropriate (RFS);  	On a limited basis, collaborate with NNDOH staff and Cohort Clinical Liaisons at NAIHS and PL93-638 healthcare facilities to recruit and enroll eligible women into the study (RFS);  	Prepare community presentations and progress reports for the Navajo Nation Human Research Review Board and the UNM Human Research Review Committee (co-investigator); and 	Assist PI and her staff in coordinating the project, supervising field staff, facilitating community outreach, observing reporting deadlines, and managing budgets (co-investigator).  With respect to the home environmental assessments (HEAs) discussed above, SRIC staff will measure and record data for gamma radiation surveys, indoor radon levels, and metals in dust for all participants homes. For a subset of participants who live near oil- and gas-producing facilities, SRIC will conduct 30-day hydrogen sulfide tests.  For participants who do not have running water in their homes, SRIC will ascertain the unregulated water sources from which the participants obtain their drinking water, and sample and test water in those sources for heavy metals, including uranium, and gross contaminants.  SRIC will coordinate the analysis of dust samples through USEPA Region 9 using protocols previously coordinated between SRIC, USEPA9, and UNM.  SRIC will place the data from their surveys, tests and monitoring in the secure UNM REDCap database for statistical analyses of environmental exposure variables for all study participants. When the study is fully ramped up, we expect to conduct 20 to 25 HEAs per month. SRIC will work with CDCs GRASP division to develop geospatial representation of HEA data, including and especially indoor radon levels, which have never been systematically measured or mapped on the Navajo Nation despite its long history of impacts of development of uranium resources and effects on worker and community health from exposure to radon and radon progeny.  The SRIC field staff (RFS) will assist the NNDOH CHERS and the NBCS-dedicated staff of the participating hospitals (called Cohort Clinical Liaisons, or CCLs) in community outreach and recruitment activities on a limited basis to reduce travel costs in Year 4. If the original Year 4 budget for SRIC is restored, RFS will resume normal outreach and recruitment activities ",0,0,12,2013,2014,,,,,,,,,,,,93.161 Health Program for Toxic Substances and Disease Registry
7bae0a7a58dbcd573fc659ed1ab2b9a8,1205138,,1205138,sg,12/20/2013,12,2013,,,Albuquerque,NM,871310001,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,,NATIONAL SCIENCE FOUNDATION,,,,,,,,,,,,,,,,,,,,,,47.076 Education and Human Resources,1642194.00,11/05/2013,Southwest Center for Microsystem Education (SCME),,Southwest Center for Microsystem Education (SCME),,,2014,4900,NATIONAL SCIENCE FOUNDATION,4900,NATIONAL SCIENCE FOUNDATION,,,073413544,ALBUQUERQUE PUBLIC SCHOOL DISTRICT,,6400 UPTOWN BLVD NE,ALBUQUERQUE,NM,871104202,NM01,US,,Albuquerque,NM,871250704,NM01,US,073413544,ALBUQUERQUE PUBLIC SCHOOL DISTRICT,104458.00,11/05/2013,,,,,,,4900,NATIONAL SCIENCE FOUNDATION,394076-8703,APS will have coaches train and mentor APS STEM techers across the thirteen district high schools to integrate the SCME kits and modules into the core STEM classroom.,0,0,12,2013,2014,,,,,,,,,,,,47.076 Education and Human Resources
28dc40ad0a1f65d25f1bb21b8d4297b3,U77HP23074,,U77HP23074,sg,12/13/2013,12,2013,,,Albuquerque,NM,871310001,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,,HEALTH RESOURCES AND SERVICES ADMINISTRATION,,,,,,,,,,,,,,,,,,,,,,93.107 Area Health Education Centers Point of Service Maintenance and Enhancement Awards,779549.00,12/06/2013,AREA HEALTH EDUCATION CENTERS POINT OF SERVICE MAINTENANCE AND ENHANCEMENT,,AREA HEALTH EDUCATION CENTERS POINT OF SERVICE MAINTENANCE AND ENHANCEMENT,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,070951798,HIDALGO MEDICAL SERVICES,H M S,530 E DEMOSS ST,LORDSBURG,NM,880452618,NM02,US,,Silver City,NM,880615541,NM02,US,070951798,Hidalgo Medical Services,76253.00,12/06/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RF40/2,"Goal #1: Develop infrastructure for the new FORWARD NM AHEC. Goal #2: Encourage health professional students to practice in underserved communities. Goal #3: Support community-based health career preparation opportunities for rural, underrepresented and disadvantaged minority students. FORWARD NM AHEC will reach 1,000 students with at least 50% from underrepresented minority populations. Goal #4: Support community-based educational opportunities for health professionals and health literacy programs for community members. Goal #5: Develop evaluation framework cohesive with the statewide AHEC database.",0,0,12,2013,2014,,,,,,,,,,,,93.107 Area Health Education Centers Point of Service Maintenance and Enhancement Awards
c5c90c466a4e2451842d0b198b8f0687,SP1AH000021,,SP1AH000021,sg,12/19/2013,11,2013,,,Santa Fe,NM,875012744,NM03,US,007111818,,,IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES,,,,,,,,,,Hanna Skandera,167731,Hipolito Aguilar,150590,Pete Goldschmidt,140765,Thomas Dauphinee,138889,Susan Lucero,138691,,,93.500 Pregnancy Assistance Fund Program,1499990.00,12/04/2013,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,"SUPPORT FOR EXPECTANT AND PARENTING TEENS, WOMEN, FATHERS AND THEIR FAMILIES",,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,103180571,"APEX EDUCATION, INC.",,8300 CARMEL AVE NE STE 601,ALBUQUERQUE,NM,871223125,NM01,US,,Albuquerque,NM,871223125,NM01,US,,,53500.00,12/04/2013,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",14-924-P527-00216,"Apex Education will provide evaluative services to determine the effectiveness of the Graduation Reality and Dual-Role Skills, Expectant and Parenting Teens program in 26 high schools throughout New Mexico under the NM Public Education Department's School & Family Support Bureau (PED SFSB).  The data and surveillance information gathered through Apex will assist NM PED SFSB in planning and developing all aspects of the grant, its components, goals and objectives.",0,0,11,2013,2014,,,,,,,,,,,,93.500 Pregnancy Assistance Fund Program
c8278983062db28a54bdc804fb581729,99692514,,99692514,sg,12/31/2013,12,2013,,,Statewide,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,9418000.00,12/27/2013,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,086854825,CITY OF ALAMOGORDO,,1376 9TH ST,ALAMOGORDO,NM,883105855,NM02,US,,Alamogordo,NM,883105855,NM02,US,086854825,CITY OF ALAMOGORDO,1045884.00,12/27/2013,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,2880- DW,Mobile desalination Plant for treating blackish well water,0,0,12,2013,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
5447d4b542d52f2c1a6c832b2a8542a4,99692515,,99692515,sg,12/31/2013,12,2013,,,Statewide,NM,875012152,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8975000.00,12/27/2013,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,086854825,CITY OF ALAMOGORDO,,1376 9TH ST,ALAMOGORDO,NM,883105855,NM02,US,,Alamogordo,NM,883105855,NM02,US,086854825,CITY OF ALAMOGORDO,469116.00,12/27/2013,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,2880-DW,Desalination plant for blackish well water,0,0,12,2013,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
ddaf1d04619483746c1cb4d669d78edd,12AFHNM002,,12AFHNM002,sg,01/02/2014,12,2013,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1409033.00,11/12/2013,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,601952083,ECOSERVANTS,SIERRA BLANCA SERVICE CORPS,137 FORT STANTON RD,ALTO,NM,883128071,NM02,US,,Ruidoso,NM,883551723,NM02,US,,,162715.00,11/12/2013,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,14-631-8001-00034,Ameri Corps Activities,0,0,12,2013,2014,,,,,,,,,,,,94.006 AmeriCorps
ddaf1d04619483746c1cb4d669d78edd,12AFHNM002,,12AFHNM002,sg,01/02/2014,12,2013,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1409033.00,11/12/2013,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,829133201,"WELLNESS COALITION, THE",,409 N BULLARD ST,SILVER CITY,NM,880615311,NM02,US,,Silver City,NM,880615311,NM02,US,,,246727.00,11/12/2013,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,14-631-8001-00038,Ameri Corps Activities,0,0,12,2013,2014,,,,,,,,,,,,94.006 AmeriCorps
ddaf1d04619483746c1cb4d669d78edd,12AFHNM002,,12AFHNM002,sg,01/02/2014,12,2013,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1409033.00,11/12/2013,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,047134101,NEW MEXICO HIGHLANDS UNIVERSITY,,800 W NATIONAL AVE,LAS VEGAS,NM,877014002,NM03,US,,Las Vegas,NM,877014002,NM03,US,047134101,New Mexico Highlands University ,84719.00,11/12/2013,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,14-631-8001-00037,Ameri Corps Activities,0,0,12,2013,2014,,,,,,,,,,,,94.006 AmeriCorps
ddaf1d04619483746c1cb4d669d78edd,12AFHNM002,,12AFHNM002,sg,01/02/2014,12,2013,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1409033.00,11/12/2013,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,125493106,NEW MEXICO SCHOOL FOR THE DEAF,,1060 CERRILLOS RD,SANTA FE,NM,875051650,NM03,US,,Santa Fe,NM,875051650,NM03,US,125493106,NEW MEXICO SCHOOL FOR THE DEAF,81494.00,11/12/2013,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,14-631-8001-00035,Ameri Corps Activities,0,0,12,2013,2014,,,,,,,,,,,,94.006 AmeriCorps
ddaf1d04619483746c1cb4d669d78edd,12AFHNM002,,12AFHNM002,sg,01/02/2014,12,2013,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1409033.00,11/12/2013,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,159684971,EARTH CARE INTERNATIONAL,EARTH CARE,6600 VALENTINE WAY BLDG A,SANTA FE,NM,875074101,NM03,US,,Santa Fe,NM,875074101,NM03,US,,,162354.00,11/12/2013,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,14-631-8001-00042,Ameri Corps Activities,0,0,12,2013,2014,,,,,,,,,,,,94.006 AmeriCorps
e613993bb269a3a65e0b2e93b48930cf,2013CDBX0034,,2013CDBX0034,sg,10/23/2013,10,2013,,,Santa Fe,NM,875041628,NM03,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.742 Paul Coverdell Forensic Sciences Improvement Grant Program,58186.00,10/01/2013,New Mexico Department of Public Safety - NIJ FY 13 Paul Coverdell Forensic Science Improvement Program Grant,,New Mexico Department of Public Safety - NIJ FY 13 Paul Coverdell Forensic Science Improvement Program Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,829868723,UNIVERSITY OF NEW MEXICO,HEALTH SCIENCES CENTER,2500 MARBLE DR NE,ALBUQUERQUE,NM,871310001,NM01,US,,Albuquerque,NM,871310001,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,12000.00,10/01/2013,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2013-PC-OMI-SFY14,The Office of the Medical Investigator will utilize funds to improve efficiency and decrease turn around time.,0,0,10,2013,2014,,,,,,,,,,,,16.742 Paul Coverdell Forensic Sciences Improvement Grant Program
90aa0b764887b5bc2ee43ac9d5ef7b6a,2013DNBX0064,,2013DNBX0064,sg,10/23/2013,10,2013,,,Santa Fe,NM,875041628,NM03,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.741 DNA Backlog Reduction Program,748252.00,10/01/2013,FY 2013 Forensic DNA Backlog Reduction Program - New Mexico Department of Public Safety,,FY 2013 Forensic DNA Backlog Reduction Program - New Mexico Department of Public Safety,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,781549340,"ALBUQUERQUE, CITY OF",POLICE DEPARTMENT,400 ROMA AVE NW STE 1,ALBUQUERQUE,NM,871022195,NM01,US,,Albuquerque,NM,871022195,NM01,US,007111891,"ALBUQUERQUE, CITY OF",369131.00,10/01/2013,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2013-DNABK-APD-SFY14,APD Crime Lab will purchase critical forensic equipment and supplies to address the current agency DNA backlog. APD will outsource DNA backlog cases to accredited forensic laboratories in order to reduce the current backlog as well and for training opportunities to maintain qualified forensic staff.,0,0,10,2013,2014,,,,,,,,,,,,16.741 DNA Backlog Reduction Program
e613993bb269a3a65e0b2e93b48930cf,2013CDBX0034,,2013CDBX0034,sg,10/23/2013,10,2013,,,Santa Fe,NM,875041628,NM03,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.742 Paul Coverdell Forensic Sciences Improvement Grant Program,58186.00,10/01/2013,New Mexico Department of Public Safety - NIJ FY 13 Paul Coverdell Forensic Science Improvement Program Grant,,New Mexico Department of Public Safety - NIJ FY 13 Paul Coverdell Forensic Science Improvement Program Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,781549340,"ALBUQUERQUE, CITY OF",POLICE DEPARTMENT,400 ROMA AVE NW STE 1,ALBUQUERQUE,NM,871022195,NM01,US,,Albuquerque,NM,871022195,NM01,US,007111891,"ALBUQUERQUE, CITY OF",10000.00,10/01/2013,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2013-PC-APD-SFY14,APD will utilize funds for training opportunities to maintain qualified forensic staff. ,0,0,10,2013,2014,,,,,,,,,,,,16.742 Paul Coverdell Forensic Sciences Improvement Grant Program
